,Unnamed: 0,province,town,address,sortation
302,302,AB,Fort Saskatchewan,"30 Westpark Blvd, Fort Saskatchewan AB T8L 0B2",T8L
303,303,AB,Fox Creek,"215 3rd St E, Fox Creek AB T0H 1P0",T0H
304,304,AB,Gibbons,"Hwy 28a, Gibbons AB T0A 1N0",T0A
305,305,AB,Grande Prairie,"10206 100th St, Grande Prairie AB T8V 3K1",T8V
306,306,AB,Grande Prairie,"10432 100th Ave, Grande Prairie AB T8V 2Z5",T8V
307,307,AB,Grande Prairie,"10736 76th Ave South, Grande Prairie AB T8W 0G9",T8W
308,308,AB,Grande Prairie,"11740 100 St, Grande Prairie AB T8V 4H5",T8V
309,309,AB,Grande Prairie,"11801 100th Street, Grande Prairie AB T8V 3Y2",T8V
310,310,AB,Grande Prairie,"11910 99 Ave, Unit 102, Grande Prairie AB T8W 0C7",T8W
311,311,AB,Grande Prairie,"12429 99 St, Grande Prairie AB T8V 6Y5",T8V
312,312,AB,Grande Prairie,"9101 92 Avenue, Grande Prairie AB T8X 0A4",T8X
313,313,AB,Grande Prairie,"9505 68 Ave Unit 103, Grande Prairie AB T8V 7X8",T8V
314,314,AB,Hanna,"606 West Industrial Road, Hanna AB T0J 1P0",T0J
315,315,AB,High Level,"2 Gateway Blvd, High Level AB T0H 1Z0",T0H
316,316,AB,High Prairie,"3801 51st Ave, High Prairie AB T0G 1E0",T0G
317,317,AB,High River,"100 High Country Dr Nw, High River AB T1V 0J4",T1V
318,318,AB,High River,"Bay T, 1103 18th St Se, High River AB T1V 2A9",T1V
319,319,AB,Hinton,"325 Greg Avenue, Hinton AB T7V 2A7",T7V
320,320,AB,Hinton,"520 Carmichael Lane, Hinton AB T7V 1S8",T7V
321,321,AB,Innisfail,"4411 50th St, Innisfail AB T4G 1P3",T4G
322,322,AB,Jasper,"611 Patricia St, Jasper AB T0E 1E0",T0E
323,323,AB,Lac La Biche,"Beaverhill Rd & 91st Av, Lac La Biche AB T0A 2C0",T0A
324,324,AB,Lacombe,"4924 46th St, Lacombe AB T4L 2B4",T4L
325,325,AB,Lancaster Park,"Hwy 28a - Falaise Ave, Lancaster Park AB T0A 2H0",T0A
326,326,AB,Langdon,"97 Centre St, Unit 405, Langdon AB T0J 1X2",T0J
327,327,AB,Leduc,"#1, 107hawthorn Way, Leduc AB T9E 0L9",T9E
328,328,AB,Leduc,"43 - Athapaskan Dr, Unit 101, Leduc AB T9E 1P7",T9E
329,329,AB,Leduc,"5203 Discovery Way, Leduc AB T9E 6N4",T9E
330,330,AB,Leduc,"8002 Sparrow Crescent, Leduc AB T9E 7G1",T9E
331,331,AB,Lethbridge,"115 Sunridge Road West, Lethbridge AB T1J 0N9",T1J
332,332,AB,Lethbridge,"16 Aquitania Blvd W, Lethbridge AB T1J 4A3",T1J
333,333,AB,Lethbridge,"2422 Fairway Road South, Lethbridge AB T1K 7A5",T1K
334,334,AB,Lethbridge,"2679 Scenic Drive, North, Lethbridge AB T1H 7G3",T1H
335,335,AB,Lethbridge,"2706 Mayor Magrath Dr, Lethbridge AB T1K 7J5",T1K
336,336,AB,Lethbridge,"2953 26th Ave North, Lethbridge AB T1H 5P4",T1H
337,337,AB,Lethbridge,"3000 College Drive South Lethbridge College, Lethbridge AB T1K 1L6",T1K
338,338,AB,Lethbridge,"411 Mayor Magrath Dr. North, Lethbridge AB T1H 7B2",T1H
339,339,AB,Lethbridge,"4151- 4th Avenue South, Lethbridge AB T1J 4B5",T1J
340,340,AB,Lethbridge,"425 13th St North, Lethbridge AB T1H 2S3",T1H
341,341,AB,Lethbridge,"4401 University Dr W, 4401 University Ave, Lethbridge AB T1K 3M4",T1K
342,342,AB,Lethbridge,"442 Scenic Dr, Lethbridge AB T1J 4S3",T1J
343,343,AB,Lethbridge,"501- 1 Avenue South Park Place Shopping Center, Lethbridge AB T1J 4L9",T1J
344,344,AB,Lethbridge,"898 Heritage Blvd West, Lethbridge AB T1K 7V5",T1K
345,345,AB,Lloydminster,"1504 50th Ave, Lloydminster AB T9V 0Y1",T9V
346,346,AB,Lloydminster,"3902 50th Ave, Lloydminster AB T9V 1B1",T9V
347,347,AB,Lloydminster,"4301 75th Ave, Lloydminster AB T9V 0A6",T9V
348,348,AB,Mayerthorpe,"4819 42 Ave, Mayerthorpe AB T0E 1N0",T0E
349,349,AB,Medicine Hat,"1810 Strachan Rd Se, Strachan Corner, Medicine Hat AB T1B 4J8",T1B
350,350,AB,Medicine Hat,"2355 Trans Canada Way Se, Medicine Hat AB T1B 4E9",T1B
351,351,AB,Medicine Hat,"2410 Division Avenue Nw, Unit #2, Medicine Hat AB T1A 0C3",T1A
352,352,AB,Medicine Hat,"3201 13th Ave Se, Medicine Hat AB T1B 1E2",T1B
353,353,AB,Medicine Hat,"749 1 St Se, Medicine Hat AB T1A 0B4",T1A
354,354,AB,Medicine Hat,"Medicine Hat Mall Location, 3292 Dunmore Rd Se, Medicine Hat AB T1B 1R4",T1B
355,355,AB,Medicine Hat,"Palliser Health Unit, 666 5 Street Se, Medicine Hat AB T1A 4H6",T1A
356,356,AB,Morinville,"8809 100th St, Morinville AB T8R 1V5",T8R
357,357,AB,Morley,"100 Nakoda Way, Morley AB T0L 1N0",T0L
358,358,AB,Nanton,"2707 20a Ave,, Nanton AB T0L 1R0",T0L
359,359,AB,Nisku,"207 19th Avenue Nisku Industrial Park, Nisku AB T9E 0W8",T9E
360,360,AB,Okotoks,"18 Southridge Dr, #10, Okotoks AB T1S 1N1",T1S
361,361,AB,Okotoks,"200 Southridge Dr, Okotoks AB T1S 0B2",T1S
362,362,AB,Okotoks,"Se 32nd St & Southbank Rd, Okotoks AB T1S 0L3",T1S
363,363,AB,Olds,"4500 50 St, Olds AB T4H 1R6",T4H
364,364,AB,Olds,"5508 46th St, Olds AB T4H 1B8",T4H
365,365,AB,Olds,"6700 46th St, #810, Olds AB T4H 0A2",T4H
366,366,AB,Peace River,"7820 100th Ave, Peace River AB T8S 1M5",T8S
367,367,AB,Penhold,"2 Hawkridge Blvd, Penhold AB T0M 1R0",T0M
368,368,AB,Pincher Creek,"1300 Hewetson Avenue, Pincher Creek AB T0K 1W0",T0K
369,369,AB,Ponoka,"4750 Hwy 2a, Bay # 2, Ponoka AB T4J 1K3",T4J
370,370,AB,Ralston,"Suffield Supermart, 48 Edgewood Road, Ralston AB T0J 2N0",T0J
371,371,AB,Red Deer,"100-139 Leva Ave, Red Deer AB T4E 1B2",T4E
372,372,AB,Red Deer,"100 College Blvd Marketplace, Red Deer AB T4N 5H5",T4N
373,373,AB,Red Deer,"100 College Blvd Red Deer Bottling Forum, Red Deer AB T4N 5H5",T4N
374,374,AB,Red Deer,"#110, 6802 50 Ave, Red Deer AB T4N 4E3",T4N
375,375,AB,Red Deer,"1101 20 Thomlison Avenue, Red Deer AB T4P 0W3",T4P
376,376,AB,Red Deer,"3020 22 Nd St, Unit 700, Red Deer AB T4R 3J5",T4R
377,377,AB,Red Deer,"37543 Hwy 2 North, Red Deer AB T4B 1B1",T4B
378,378,AB,Red Deer,"4217 50th Ave, Red Deer AB T4N 3Z4",T4N
379,379,AB,Red Deer,"4747 67th Street Parkland Mall, Red Deer AB T4N 4C7",T4N
380,380,AB,Red Deer,"5111 22nd St, Unit 3, Red Deer AB T4R 2K1",T4R
381,381,AB,Red Deer,"6020 67th St, Red Deer AB T4P 3M1",T4P
382,382,AB,Red Deer,"62 Carleton Ave, Unit 110, Red Deer AB T4P 0T9",T4P
383,383,AB,Red Deer,"6620 Orr Dr, Red Deer AB T4P 3V8",T4P
384,384,AB,Red Deer,"7111 50th Ave, Red Deer AB T4N 4E4",T4N
385,385,AB,Red Deer County,"104-1 Junction Dr, Red Deer County AB T0M 1R0",T0M
386,386,AB,Redcliff,"1475 Highway Ave Se, Redcliff AB T0J 2P0",T0J
387,387,AB,Redwater,"Unit #102, 4801 Ochre Park, Redwater AB T0A 2W0",T0A
388,388,AB,Rimbey,"Bay 5, 5201 43rd Street, Rimbey AB T0C 2J0",T0C
389,389,AB,Rocky Mountain House,"4403 41sst Ave, Rocky Mountain House AB T4T 1A6",T4T
390,390,AB,Rocky Mountain House,"5207 48th St, Unit 13, Rocky Mountain House AB T4T 0B1",T4T
391,391,AB,Rocky View County,"293105 Crossiron Lane, Rocky View County AB T4A 0V1",T4A
392,392,AB,Rocky View County,"Unit 409 - 261055 Crossiron Blvd, Rocky View County AB T4A 0G3",T4A
393,393,AB,Rocky View County,"Unit K1 - 261055 Crossiron Blvd, Rocky View County AB T4A 0G3",T4A
394,394,AB,Sherwood Park,"101 Palisades Way Unit 25, Sherwood Park AB T8H 0N3",T8H
395,395,AB,Sherwood Park,"137 Main Blvd, Sherwood Park AB T8A 3P3",T8A
396,396,AB,Sherwood Park,"2 Pembina Rd, Sherwood Park AB T8H 2G9",T8H
397,397,AB,Sherwood Park,"222 Baseline Rd, Unit 340, Sherwood Park AB T8H 1S8",T8H
398,398,AB,Sherwood Park,"590 Baseline Rd, Unit 240, Sherwood Park AB T8H 1Y4",T8H
399,399,AB,Sherwood Park,"664 Wye Rd, Unit 100, Sherwood Park AB T8A 0Z1",T8A
400,400,AB,Sherwood Park,"8005 Emerald Dr, Unit 500, Sherwood Park AB T8H 1Y4",T8H
401,401,AB,Slave Lake,"1500 Main St Sw, Slave Lake AB T0G 2A4",T0G
402,402,AB,Spruce Grove,"1 Dalton Link, Spruce Grove AB T7X 3E8",T7X
403,403,AB,Spruce Grove,"171 Hwy 16 A, Suite B, Spruce Grove AB T7X 4P9",T7X
404,404,AB,Spruce Grove,"211 - 10 Westwind Drive, Spruce Grove AB T7X 0Y5",T7X
405,405,AB,Spruce Grove,"70 Mcleod Ave, Unit 117, Spruce Grove AB T7X 3C7",T7X
406,406,AB,St Albert,"10 Rose Gate #310, St. Albert AB T8N 7Y3",T8N
407,407,AB,St Albert,"2 Hebert Road, #800, St Albert AB T8N 5T8",T8N
408,408,AB,St Albert,"205-975 St Albert Trail, St Albert AB T8N 4K6",T8N
409,409,AB,St Albert,"275 Carnegie Drive, St Albert AB T8N 1M9",T8N
410,410,AB,St Albert,"375 St Albert Trail, St. Albert AB T8N 3K8",T8N
411,411,AB,St Albert,"470 St Albert Road, St Albert AB T8N 5J9",T8N
412,412,AB,St Albert,"700 St Albert Trail, Unit 400, St Albert AB T8N 7A5",T8N
413,413,AB,St Albert,"770 St Albert Trail, St. Albert AB T8N 3P8",T8N
414,414,AB,St Paul,"4210 50th Ave, St Paul AB T0A 3A2",T0A
415,415,AB,Stettler,"6608 50th Ave, Stettler AB T0C 2L2",T0C
416,416,AB,Stony Plain,"4200 28th Street, Stony Plain AB T7Z 1V7",T7Z
417,417,AB,Stony Plain,"4805 44th Ave, Stony Plain AB T7Z 1V5",T7Z
418,418,AB,Stony Plain,"72 Boulder Blvd, Unit B, Stony Plain AB T7Z 1V7",T7Z
419,419,AB,Strathmore,"245 Edgefield Place, Strathmore AB T1P 0E8",T1P
420,420,AB,Strathmore,"310 Ridge Rd, Suite B, Strathmore AB T1P 1B6",T1P
421,421,AB,Strathmore,"Unit 118, 800 Pine Rd, Unit 118, Strathmore AB T1P 0A2",T1P
422,422,AB,Sundre,"849 Main Ave W, Sundre AB T0M 1X0",T0M
423,423,AB,Sylvan Lake,"4 Erickson Dr, Sylvan Lake AB T4S 1P5",T4S
424,424,AB,Taber,"#50, 6200 - 46th Ave, #50, Taber AB T1G 2B1",T1G
425,425,AB,Tar Island,"2g2c+f2, Tar Island AB T9H 3E3",T9H
426,426,AB,Tofield,"5114 46th Ave, Tofield AB T0B 4J0",T0B
427,427,AB,Tsuut'ina,"11503 Buffalo Run Blvd, Tsuut'ina AB T0L 1W0",T0L
428,428,AB,Valleyview,"3804 Highway St, Valleyview AB T0H 3N0",T0H
429,429,AB,Vegreville,"6801 Hwy 16a West, Vegreville AB T9C 0A4",T9C
430,430,AB,Vermilion,"4306 52 St, Vermilion AB T9X 0A8",T9X
431,431,AB,Wabamun,"4331 Hwy 16 W, Wabamun AB T0E 2K0",T0E
432,432,AB,Wainwright,"2710 13th Ave, Wainwright AB T9W 0A2",T9W
433,433,AB,Westlock,"11307 100th St, Westlock AB T7P 2R8",T7P
434,434,AB,Wetaskiwin,"3600 56 St, Unit 160, Wetaskiwin AB T9A 3T4",T9A
435,435,AB,Wetaskiwin,"4914 56th St, Wetaskiwin AB T9A 1V8",T9A
436,436,AB,Whitecourt,"4216 Elko Dr, Whitecourt AB T7S 1W8",T7S
437,437,AB,Whitecourt,"4331 52 Ave, Whitecourt AB T7S 1W8",T7S
438,438,BC,100 Mile House,"160 Caribou Highway, 100 Mile House BC V0K 2E0",V0K
439,439,BC,Abbotsford,"1255 Sumas Way, Abbotsford BC V2S 7P5",V2S
440,440,BC,Abbotsford,"1794 Clearbrook Rd South, Abbotsford BC V2T 5X5",V2T
441,441,BC,Abbotsford,"1795 Clearbrook Rd, Abbotsford BC V2T 5X5",V2T
442,442,BC,Abbotsford,"1861 Sumas Way, Abbotsford BC V2S 4L5",V2S
443,443,BC,Abbotsford,"1915 Mccallum Rd, Abbotsford BC V2S 3N1",V2S
444,444,BC,Abbotsford,"2054 Whatcom Rd Unit 1, Abbotsford BC V3G 2K8",V3G
445,445,BC,Abbotsford,"2135 Abbotsford Way, Abbotsford BC V2S 6Y5",V2S
446,446,BC,Abbotsford,"2438 Clearbrook Road, Abbotsford BC V2T 2X8",V2T
447,447,BC,Abbotsford,"28060 Fraser Highway, Abbotsford BC V4X 1K7",V4X
448,448,BC,Abbotsford,"2935 Blue Jay Rd, Abbotsford BC V2T 2J3",V2T
449,449,BC,Abbotsford,"30340 Automall Dr, Abbotsford BC V2T 5M1",V2T
450,450,BC,Abbotsford,"3122 Mt Lehman Rd, Abbotsford BC V2T 0C5",V2T
451,451,BC,Abbotsford,"31755 South Fraser Way, Abbotsford BC V2T 1V2",V2T
452,452,BC,Abbotsford,"32780 South Fraser Way, Abbotsford BC V2T 4M5",V2T
453,453,BC,Abbotsford,"33844 King Rd, Abbotsford BC V2S 7M8",V2S
454,454,BC,Aldergrove,"26431 Fraser Highway, Aldergrove BC V4W 3E2",V4W
455,455,BC,Armstrong,"2101 Harding Rd, Armstrong BC V0E 1B0",V0E
456,456,BC,Ashcroft,"2475 Cornwall Rd, Ashcroft BC V0K 1A0",V0K
457,457,BC,Burnaby,"3433 North Rd, Unit 101, Burnaby BC V3J 1A2",V3J
458,458,BC,Burnaby,"3700 Willingdon Ave, Burnaby BC V5G 3Y2",V5G
459,459,BC,Burnaby,"3965 North Rd, Burnaby BC V3J 1S2",V3J
460,460,BC,Burnaby,"4191 Lougheed Highway, Burnaby BC V5C 3Y6",V5C
461,461,BC,Burnaby,"4512 Lougheed Hwy, Burnaby BC V5C 3Z4",V5C
462,462,BC,Burnaby,"4567 Lougheed Hwy, Burnaby BC V5C 3Z6",V5C
463,463,BC,Burnaby,"4700 Kingsway, Unit #1157, Burnaby BC V5H 4N2",V5H
464,464,BC,Burnaby,"4820 Kingsway St, Unit 320, Burnaby BC V5H 4P1",V5H
465,465,BC,Burnaby,"6123 Hastings St, Burnaby BC V5B 1R9",V5B
466,466,BC,Burnaby,"6200 Mckay Ave, Unit 10, Burnaby BC V5H 4L7",V5H
467,467,BC,Burnaby,"6641 Kingsway, Burnaby BC V5E 1E2",V5E
468,468,BC,Burnaby,"7089 Lougheed Hwy, Burnaby BC V5A 1W1",V5A
469,469,BC,Burnaby,"7380 Market Crossing, Burnaby BC V5J 3J4",V5J
470,470,BC,Burnaby,"7880 6th Street, Burnaby BC V3N 3N3",V3N
471,471,BC,Burnaby,"8607 Glenlyon Parkway, Burnaby BC V5J 0B6",V5J
472,472,BC,Burnaby,"8888 University Dr, Burnaby BC V5A 1S6",V5A
473,473,BC,Burnaby,"9055 University High Street, Burnaby BC V5A 0A7",V5A
474,474,BC,Burnaby,"9855 Austin Rd, Unit 150, Burnaby BC V3J 1N4",V3J
475,475,BC,Burnaby,"Bcit, 3700 Willingdon Avenue, Burnaby BC V5G 3H2",V5G
476,476,BC,Burnaby,"Bcit, 3700 Willingdon Avenue, Burnaby BC V5G 3H2",V5G
477,477,BC,Campbell River,"1325 Island Highway, Campbell River BC V9W 2C9",V9W
478,478,BC,Campbell River,"2072 Island Hwy S, Campbell River BC V9W 1C1",V9W
479,479,BC,Campbell River,"465 Merecroft Rd, Unit F1, Campbell River BC V9W 6K6",V9W
480,480,BC,Castlegar,"1465 Columbia Ave, Castlegar BC V1N 4G5",V1N
481,481,BC,Chetwynd,"4809 51 Ave, Chetwynd BC V0C 1J0",V0C
482,482,BC,Chilliwack,"43971 Industrial Way, Unit B, Chilliwack BC V2R 3A4",V2R
483,483,BC,Chilliwack,"45571 Yale Rd, Chilliwack BC V2P 2N1",V2P
484,484,BC,Chilliwack,"45793 Luckakuck Way, Unit# 105, Chilliwack BC V2R 5S3",V2R
485,485,BC,Chilliwack,"45837 Yale Rd, Chilliwack BC V2P 2N6",V2P
486,486,BC,Chilliwack,"46345 Yale Rd, Chilliwack BC V2P 2P8",V2P
487,487,BC,Chilliwack,"6014 Vedder Rd, Unit 27, Chilliwack BC V2R 5M4",V2R
488,488,BC,Chilliwack,"6640 Vedder Rd, Unit 100c, Chilliwack BC V2R 0J2",V2R
489,489,BC,Chilliwack,"8236 Eagle Landing Parkway, Chilliwack BC V2R 0R5",V2R
490,490,BC,Chilliwack,"8422 Young Rd, Chilliwack BC V2P 1A3",V2P
491,491,BC,Clearwater,"#301  365 Murtle Crescent, #301, Clearwater BC V0E 1N1",V0E
492,492,BC,Cloverdale,"17888 56 Ave, Cloverdale BC V3S 1C7",V3S
493,493,BC,Colwood,"1820 Island Highway, Colwood BC V9B 1J2",V9B
494,494,BC,Colwood,"3554 Ryder Hesjedal Way, Colwood BC V9C 0J6",V9C
495,495,BC,Colwood,"Esquimalt Expressmart, 177 Belmont Road, Colwood BC V9C 1A9",V9C
496,496,BC,Comox,"727 Anderton Rd, Unit 200, Comox BC V9M 4A9",V9M
497,497,BC,Coquitlam,"101-955 Austin Ave, Coquitlam BC V3K 3N9",V3K
498,498,BC,Coquitlam,"1250 Pinetree Way, Coquitlam BC V3B 7X3",V3B
499,499,BC,Coquitlam,"1450 United Blvd, Coquitlam BC V3K 6Y2",V3K
500,500,BC,Coquitlam,"2635 Barnet Hwy, #109, Coquitlam BC V3E 1K9",V3E
501,501,BC,Coquitlam,"2929 Barnet Hwy, Unit 1206, Coquitlam BC V3B 5R5",V3B
502,502,BC,Coquitlam,"3025 Lougheed Highway, Unit 650, Coquitlam BC V3B 6S2",V3B
503,503,BC,Courtenay,"2451 Cliffe Ave, Courtenay BC V9N 2L5",V9N
504,504,BC,Courtenay,"394 Lerwick Rd, Courtenay BC V9N 9E5",V9N
505,505,BC,Cranbrook,"1500 Cranbrook St North, Cranbrook BC V1C 3S8",V1C
506,506,BC,Cranbrook,"1875 Cranbrook St N, Cranbrook BC V1C 3S9",V1C
507,507,BC,Creston,"300 Helen St, Creston BC V0B 1G6",V0B
508,508,BC,Dawson Creek,"11608 8th St, Dawson Creek BC V1G 4R7",V1G
509,509,BC,Dawson Creek,"1308 Alaska Ave, Dawson Creek BC V1G 1Z3",V1G
510,510,BC,Delta,"10108 Nordel Court, Delta BC V4G 1J7",V4G
511,511,BC,Delta,"1359 Cliveden Ave, Delta BC V3M 6C7",V3M
512,512,BC,Delta,"629 - 5000 Canoe Pass Way, Delta BC V4M 0B3",V4M
513,513,BC,Delta,"6460 Ladner Trunk Road, Delta BC V4K 3N3",V4K
514,514,BC,Delta,"8380 112 St Unit 130, Delta BC V4C 7A2",V4C
515,515,BC,Delta,"9591 Ladner Trunk Rd, Delta BC V4K 3N3",V4K
516,516,BC,Deroche,"41350 Lougheed Highway, Deroche BC V0M 1G0",V0M
517,517,BC,Duncan,"166 Trunk Rd, Duncan BC V9L 2P2",V9L
518,518,BC,Duncan,"2628 Beverly St, Duncan BC V9L 3A3",V9L
519,519,BC,Duncan,"2927 Drinkwater Rd, Duncan BC V9L 6C6",V9L
520,520,BC,Duncan,"3320 Cowichan Lake Rd, Duncan BC V9L 4C3",V9L
521,521,BC,Duncan,"4790 Trans Canada Hwy 2, Duncan BC V9L 6L7",V9L
522,522,BC,Enderby,"5655 Highway 97a, Enderby BC V0E 1V0",V0E
523,523,BC,Fernie,"1701 9th Ave, Fernie BC V0B 1M0",V0B
524,524,BC,Fort Nelson,"5000 Cordova Way, Fort Nelson BC V0C 1R0",V0C
525,525,BC,Fort St John,"10540 100th St, Fort St John BC V1J 1Z2",V1J
526,526,BC,Fort St John,"8804 96a St, Fort St John BC V1J 6E2",V1J
527,527,BC,Fort St John,"9704 112th St, Fort St. John BC V1J 7C7",V1J
528,528,BC,Garibaldi Highlands,"1811 Garibaldi Way, Garibaldi Highlands BC V0N 1T0",V0N
529,529,BC,Gibsons,"1078 Sunshine Coast Highway, Gibsons BC V0N 1V0",V0N
530,530,BC,Golden,"1020 Trans Canada Hwy, Golden BC V0A 1H1",V0A
531,531,BC,Golden,"1421 Trans Canada Hwy, Golden BC V0A 1H2",V0A
532,532,BC,Grand Forks,"1863 Central Ave, Grand Forks BC V0H 1H2",V0H
533,533,BC,Hope,"250 Old Hope Princeton Way, Hope BC V0X 1L4",V0X
534,534,BC,Houston,"3322 Highway 16, Houston BC V0J 1Z0",V0J
535,535,BC,Invermere,"496 Highway 93/95, Tim Hortons Invermere, Invermere BC V0A 1K2",V0A
536,536,BC,Kamloops,"1120 Rogers Way, Kamloops BC V1S 1N5",V1S
537,537,BC,Kamloops,"1285 Rogers Way, Kamloops BC V1S 1R9",V1S
538,538,BC,Kamloops,"1301 Salish Rd, Kamloops BC V2C 1K1",V2C
539,539,BC,Kamloops,"1723 East Trans Canada Hwy, Kamloops BC V2C 3Z6",V2C
540,540,BC,Kamloops,"1800 Tranquille Rd, Kamloops BC V2B 3L9",V2B
541,541,BC,Kamloops,"450 Lansdowne St, Unit 610, Kamloops BC V2C 1Y3",V2C
542,542,BC,Kamloops,"490 Powwow Trail, Kamloops BC V2H 1H1",V2H
543,543,BC,Kamloops,"786 Windsor Ave, Kamloops BC V2B 2B6",V2B
544,544,BC,Kamloops,"910 Columbia St W, Kamloops BC V2C 1L2",V2C
545,545,BC,Kamloops,"965 College Drive, Kamloops BC V2C 0C8",V2C
546,546,BC,Kamloops,"Unit 301 3200 Valleyview Drive, Kamloops BC V2C 0H5",V2C
547,547,BC,Kelowna,"1138 Alumni Ave, Kelowna BC V1V 1V7",V1V
548,548,BC,Kelowna,"160 Hollywood Rd, Kelowna BC V1X 6Y9",V1X
549,549,BC,Kelowna,"1694 Powick Rd, Kelowna BC V1X 7G5",V1X
550,550,BC,Kelowna,"1740 Pier Mac Way, Unit 200, Kelowna BC V1V 3E7",V1V
551,551,BC,Kelowna,"1901 Harvey Ave, Kelowna BC V1X 4H9",V1X
552,552,BC,Kelowna,"1936 Kane Rd, Kelowna BC V1V 2E5",V1V
553,553,BC,Kelowna,"2271 Harvey Ave, #1571, Kelowna BC V1Y 6H2",V1Y
554,554,BC,Kelowna,"2415 Hwy 97, Kelowna BC V1X 4J2",V1X
555,555,BC,Kelowna,"261 Bernard Avenue, Kelowna BC V1Y 6N2",V1Y
556,556,BC,Kelowna,"3255 Lakeshore Rd, Kelowna BC V1W 3S9",V1W
557,557,BC,Kelowna,"3333 University Way, Kelowna BC V1V 1V7",V1V
558,558,BC,Kelowna,"3491 Sexsmith Rd, Unit 1, Kelowna BC V1X 7B5",V1X
559,559,BC,Kelowna,"525 Highway 97 South, Unit 600, Kelowna BC V1Z 4C9",V1Z
560,560,BC,Kelowna,"5533 Airport Way, Kelowna BC V1V 1S1",V1V
561,561,BC,Kitimat,"125 City Centre, Kitimat BC V8C 1T6",V8C
562,562,BC,Ladysmith,"1115 1st Ave, Ladysmith BC V9G 1A4",V9G
563,563,BC,Ladysmith,"12610 Trans Canada Highway, Unit B, Ladysmith BC V9G 0B6",V9G
564,564,BC,Lake Country,"11845 Oceola Rd, Lake Country BC V4V 1E3",V4V
565,565,BC,Lake Country,"300-9950 Main Street, Lake Country BC V4V 2T9",V4V
566,566,BC,Lake Cowichan,"37 North Shore Rd, Lake Cowichan BC V0R 2G1",V0R
567,567,BC,Langford,"739 Mc Callum Rd, Langford BC V9B 6M1",V9B
568,568,BC,Langford,"840-2945 Jacklin Rd Westshore Shopping Centre, Unit 840, Langford BC V9B 5E3",V9B
569,569,BC,Langford,"845 Goldstream Ave, Langford BC V9B 2X8",V9B
570,570,BC,Langley,"19705 Fraser Highway, Langley BC V3A 7E9",V3A
571,571,BC,Langley,"19712 Fraser Hwy, Langley BC V3A 4C7",V3A
572,572,BC,Langley,"19875 96 Ave, Unit 1, Langley BC V1M 3C7",V1M
573,573,BC,Langley,"19971 72nd Ave, Langley BC V2Y 3J2",V2Y
574,574,BC,Langley,"20020 Willowbrook Dr, Unit 200, Langley BC V2Y 2T4",V2Y
575,575,BC,Langley,"20159 88th Ave, Unit H101, Langley BC V1M 0A4",V1M
576,576,BC,Langley,"20250 88th Ave, Langley BC V2Y 2B9",V2Y
577,577,BC,Langley,"20270 Logan Ave, Langley BC V3A 4L6",V3A
578,578,BC,Langley,"20300 Douglas Crescent, Langley BC V3A 5N8",V3A
579,579,BC,Langley,"21616 Fraser Highway, Langley BC V3A 4G9",V3A
580,580,BC,Langley,"22525 Fraser Hwy, Langley BC V2Z 2T5",V2Z
581,581,BC,Langley,"26474 56th Ave, Langley BC V4W 3Z3",V4W
582,582,BC,Langley,"6036 Glover Rd Unit 6015, Langley BC V2Y 2P3",V2Y
583,583,BC,Langley,"7272 200th St, Langley BC V2Y 1S7",V2Y
584,584,BC,Langley,"8045 204th Street B115 Langley, Langley BC V2Y 2A4",V2Y
585,585,BC,Langley,"8590 200th St Unit#100, Langley BC V2Y 2B9",V2Y
586,586,BC,Langley,"9228 200th Street, Langley BC V1M 3A6",V1M
587,587,BC,Lantzville,"50 Snaw-naw-as Road, Lantzville BC V0R 2H0",V0R
588,588,BC,Lazo,"Comox Retail, 1625 Military Row, Building 310, Unit 1, Lazo BC V0R 2K0",V0R
589,589,BC,Lillooet,"165 Main St., Lillooet BC V0K 1V0",V0K
590,590,BC,Lumby,"1794 Vernon St., Lumby BC V0E 2G1",V0E
591,591,BC,Maple Ridge,"11811 224th St, Maple Ridge BC V2X 0P1",V2X
592,592,BC,Maple Ridge,"11951 240 Street, Maple Ridge BC V4R 1M7",V4R
593,593,BC,Maple Ridge,"20201 Lougheed Highway, Unit 100, Maple Ridge BC V2X 2P6",V2X
594,594,BC,Maple Ridge,"22899-22987 Dewdney Trunk Rd, Maple Ridge BC V2X 3H8",V2X
595,595,BC,Maple Ridge,"24796 Dewdney Trunk Rd, Maple Ridge BC V4R 1X3",V4R
596,596,BC,Merritt,"3340 River Ranch Rd, Merritt BC V1K 1M5",V1K
597,597,BC,Mill Bay,"825 Deloume Rd, Mill Bay BC V0R 2P0",V0R
598,598,BC,Mission,"32471 Lougheed Highway, Unit D, Mission BC V2V 1A5",V2V
599,599,BC,Mission,"32525 London Ave, Mission BC V2V 6M7",V2V
600,600,BC,Mission,"33291 1st Ave, Mission BC V2V 1J9",V2V
601,601,BC,Nanaimo,"101-2320 Northfield Rd, Nanaimo BC V9S 3C2",V9S
602,602,BC,Nanaimo,"15 Wallace St, Nanaimo BC V9R 5B2",V9R
603,603,BC,Nanaimo,"1812 Bowen Rd, Nanaimo BC V9S 5W4",V9S
604,604,BC,Nanaimo,"1980 Island Highway North, Nanaimo BC V9S 5W3",V9S
605,605,BC,Nanaimo,"2980 Island Highway North, Unit 200, Nanaimo BC V9T 5V4",V9T
